intercept,trend,control,noise,decay__TV,half_saturation__TV,slope__TV,effect__TV,decay__Radio,half_saturation__Radio,slope__Radio,effect__Radio,decay__Print,half_saturation__Print,slope__Print,effect__Print,decay__Paid Search,half_saturation__Paid Search,slope__Paid Search,effect__Paid Search,decay__Paid Social,half_saturation__Paid Social,slope__Paid Social,effect__Paid Social
0.7492539213030169,0.10255944376433544,-0.026291370748111612,0.02776548626346773,0.565382066948047,1.3040675428181254,1.0655632298129478,0.3544562271899268,0.405312312645854,3.2279339189571714,0.8397151463782938,0.19529753545299966,0.5841759176359086,1.4954159529073605,1.6668323588913805,0.12893230483562487,0.24883576379577504,1.871813885736858,1.568996137716994,0.07450081722916821,0.45060894822904657,1.400392485348601,2.160071088466252,0.036627845927150175
0.661175593984968,0.11402921623998975,-0.024194833334797897,0.026165424160228924,0.594067257167013,1.2530245525541008,1.0933682346511147,0.3576317694052231,0.46252534775145765,2.6306118174532203,1.0452748724018017,0.1733274824383724,0.6025245120628956,1.6004426182784628,1.4898206849162066,0.12863638271797712,0.4834385263775607,2.4190806476772915,1.9985529986720636,0.11634948711827227,0.33592099587467167,1.8862274942044628,0.6231209782645436,0.17825774756686694
0.5757526470804012,0.10370506923116357,-0.03244023167563806,0.026387147208975576,0.5916127914046111,1.9512081520269882,0.8924539143544157,0.44674463637744577,0.305862824684217,1.9935165875057947,1.1578641417160291,0.14098164673766198,0.5060190176031505,2.293363050181384,0.8817237665927243,0.16792685416625944,0.30310783708258954,2.779166631001157,0.8022852877409666,0.34526638996988995,0.29263024378152463,0.9323813345939339,1.2327458135183704,0.16368105744349745
0.5567263316591594,0.11326393698993234,-0.027011946266923173,0.030077413340294838,0.5768468482378895,2.2949861164395697,0.8438541751847317,0.47946628498918054,0.4308764663178916,2.1072719502649635,0.9315983951990544,0.12669581568449662,0.5683246845070411,2.9567824791166215,1.6129450415117004,0.20380806736687468,0.32515965040690137,4.077151654731562,0.7969566248899633,0.299106718884788,0.6462195029775344,0.8306678347070653,1.0370707990088694,0.18772776279342046
0.5397637113535712,0.1176518780527642,-0.02818602351165749,0.025938598181723668,0.5670209982898895,2.1692809274023435,0.9011784790056228,0.4538976421064875,0.2786878913396113,2.3084155369761916,1.0716219493160553,0.17417776214418354,0.6094869274304875,2.8423921256668203,0.9307639199709485,0.16905188831548873,0.5431417624591262,4.169316594380888,0.9175502507437413,0.29312717554639584,0.6090284686456112,0.7692062445202278,0.7446449780679111,0.22178179070259862
0.5321455646642314,0.10039011670809647,-0.033759080289816265,0.028531302816934823,0.5583148898190029,2.1312343591391865,0.8974732617061042,0.4699493329325595,0.22171996945052297,5.966755536000228,0.6299592554587373,0.1950104633347507,0.5416893543208837,2.236739119359515,0.9214692776196365,0.15416076324065753,0.49819935413945404,6.5393442427341295,0.927749742367537,0.34522731935344203,0.38939484470972996,0.4206271721951564,1.5141078980986804,0.21798962922085302
0.5091241681971762,0.117675482778172,-0.0315585112677299,0.02966090596035852,0.5495427258523928,2.5060213476144035,0.7306916838411891,0.4964673842617745,0.4274152601151428,1.0310372942119954,1.4650247870000908,0.10187365563897713,0.6267073707468782,0.9099535492972991,1.753151235290161,0.08816037127029712,0.26610991844076864,1.708602946967256,0.8130221240963351,0.30473063281643414,0.4339468333465508,0.6803119111489012,0.860587494443127,0.1969053574091759
0.541778622324539,0.10271943504591569,-0.027783851198507944,0.025710094650449256,0.5503356089074437,2.0305892593983823,0.8000727916575531,0.4783179022721815,0.11985261499837739,1.289511391053068,0.9298330623606424,0.11723224065790885,0.4280718019030931,1.3574264995820977,1.0155646084661876,0.0921562624999998,0.39442881206290875,4.664364826533003,0.6787318102716129,0.2396188687068468,0.476652569131781,0.591733529454135,0.7639964370682204,0.26206104935024577
0.5434803071884166,0.09802740438567424,-0.031007513586382717,0.02583765934592818,0.541177617852333,1.9969607814678252,0.7643590775847844,0.4425956560888049,0.18585379936964805,1.2240175985836115,0.8404334283232553,0.10925129839019336,0.4764153371672226,1.0969656708734439,1.0072227024797211,0.0840934433443909,0.4342220862860949,2.781371084723725,0.7807479943044331,0.25042991649618607,0.38159904371197406,0.4871254925866127,0.6299016277498397,0.24958282971162288
0.47068482715636073,0.10315713304802027,-0.025226217654507874,0.03026703788237632,0.5131008416800305,1.9035526194119994,0.7760843296760944,0.47470931611387585,0.5363357085788989,2.5102880818764906,1.441937019375429,0.17491540779503736,0.4547308994473685,1.8526269257511983,0.9223321460022498,0.1643477412046673,0.5183894098586803,2.615493215987885,0.7775659456796095,0.27922490429680363,0.2875741763712454,0.23082074717432305,1.0308205552365604,0.22757513042482946
0.4810944167287161,0.11941210672085004,-0.032658625785568156,0.02584406474876203,0.5850432970560533,1.6407816671633593,0.9809330495468491,0.395873728806546,0.1855996330829018,7.976127099170563,0.6532792106198984,0.253898989575407,0.6343792007922412,1.5690486045577186,1.3434533480634119,0.12909752401004,0.29801254440515984,3.501607954022019,0.6303143019734377,0.4060776162326572,0.5534613367378679,0.8525005130784827,1.4167895451909598,0.21117295588763307
0.46003582628204837,0.10966230063843353,-0.018107601960424626,0.02761740961300061,0.5985649026722603,1.348628029781005,1.0934407301746039,0.37866260375940186,0.3038641196023809,3.3009928237032615,1.0798569903413502,0.20943991474112283,0.5204973348103478,1.1981749493610936,1.3925061935327725,0.10441690103718919,0.5376207301658351,2.9244248357242024,0.5656974921357203,0.4533985049631746,0.3316475756627709,0.4714340701775716,1.552560297371363,0.15410237144134004
0.5866718870941381,0.11204930069416152,-0.019942759177813487,0.027242839049329903,0.5824561289653275,1.3486310455722237,1.0461443895371985,0.3643582239909836,0.312685432554572,2.1189078236868735,1.0641536017377315,0.16845321244695088,0.6418525441881278,1.6391241318041971,1.467196940875365,0.10788406320920367,0.22712478403788622,3.979271204408252,1.5259088367848963,0.26177477519779535,0.5458280010462633,0.8273115224383467,0.7194120542508055,0.25570971950696525
0.5601850816408637,0.12393518874775053,-0.03619812440933417,0.0269158047221153,0.5779907176177715,1.2769311864921673,0.9920982046956843,0.3900360563774099,0.32251409211984766,2.8412497058349,1.032232175797752,0.19260881008515449,0.5357040306543853,2.714743958091633,1.0104325566077719,0.20499786089079133,0.22944103651956782,1.0382623616048658,0.5374442381453256,0.3397570369130641,0.3843747650189128,2.714597281571223,0.9892959329995517,0.10809946788170953
0.5916016722312258,0.12008977453506575,-0.03246363710689325,0.026238785774680137,0.6104589080707261,1.3567010708123024,1.0277947411976542,0.3888220709778554,0.40843015732274973,2.37970697123395,1.0627946408354125,0.129150688756715,0.5578344219065269,1.659735657785682,1.1106066654675892,0.1297132396284107,0.303693426937656,1.976577195445433,0.6798833355010497,0.36743280170880477,0.29980354694128464,4.794380729603887,0.9610330717235814,0.139267652257282
0.6110671378658503,0.09451377288190052,-0.025573141831792035,0.029450678699151193,0.59300020102956,1.3013654799627559,1.0046804559125386,0.3417804223552429,0.3955447914081943,4.441286448269891,0.6944118778769018,0.15383843931908997,0.49312041418301344,0.6476586187209323,1.7126428453111524,0.06830534746215056,0.5383653822915927,2.7285541031553793,1.150723362824142,0.29286557839532495,0.10072672013173109,1.6615115621403218,0.6496756125649674,0.1898868096974129
0.6123935214639431,0.12005137096425172,-0.0318032819785322,0.02693987874222059,0.5714383797262389,2.452895462167832,0.7359925510819911,0.5383458821547763,0.20361147551870837,0.4265317550619177,0.7257551898178537,0.07114807508316394,0.5022274794377846,2.553348897411827,0.8216705781466302,0.18818597685422112,0.2737293189221293,1.7726638703658975,0.6011547172415265,0.26730553060944323,0.4117850092103326,2.8183628941298022,1.236906060782167,0.11099999082820908
0.6580744181688902,0.0932434340640371,-0.020755137510506855,0.027436514118733917,0.5796777047088446,1.399817396874204,1.2743738626700474,0.3432410399484013,0.43501345978290135,5.528562239520996,0.8950734003849816,0.23235254115798942,0.56135894343706,1.8721753411209152,1.3061891660250093,0.10558585642192803,0.463777503753117,6.313660127374014,1.6073583530073656,0.2478257221394925,0.31323963663636367,0.8738986917174842,0.7978891356833393,0.22484642082898962
0.5989140211696277,0.12934561682237447,-0.0373005224244573,0.03080992489153389,0.594926177555841,1.6920537471883685,1.153913017041164,0.4204619887684515,0.2855228639193742,2.547712344666315,1.3210912634280743,0.16629212977636385,0.5448014679563615,2.502687655104189,1.065150365973422,0.16289548106362622,0.2538634278929458,2.3434227419601306,0.6454781458091773,0.2205758285980629,0.4605414650725362,1.4765836924329923,0.8361302833805604,0.2004780521454502
0.5044475611024304,0.09636304913040951,-0.03387862682206022,0.0322779769949522,0.532060546688426,1.0586492374632077,0.8615497475882031,0.3557215489340638,0.14736379717751882,2.091075983599118,0.626697575788339,0.15300031090180635,0.48737364764300833,2.542219103992163,0.9713313242678175,0.160414564749652,0.5268999202295891,1.8241144727603027,0.8779543223474889,0.33181296488563267,0.3797894561382415,2.08308910815516,0.7109782943723224,0.2815950917786204
0.3792660761663299,0.10694081192237452,-0.021301536532320798,0.027194497735621652,0.6475618912680812,1.5108228700015753,1.1551417439892149,0.3774190238933764,0.2171122472932887,3.227581005657601,1.0207783046864218,0.15588031468799987,0.3649502831674975,3.956053478208207,0.6517194012372283,0.1788083447977075,0.2844794827316958,2.0001117281468312,0.7019121824551138,0.31198999734678107,0.42530433945810947,3.178286972207473,0.29041791064154077,0.6339102441550502
0.41194424784020056,0.11491598753437328,-0.02706494306094347,0.027698878212206172,0.5613023728052035,1.0246915018155396,1.2938536994620164,0.314764720409583,0.4504660240186857,1.849978459534543,1.0340664249551714,0.14270914436356175,0.5818458077863714,4.842840343939756,0.9886256102454191,0.26254502680776115,0.3263727758795294,1.7939413362567462,0.7653342480052368,0.2787064814319723,0.5135861484980084,3.6630938095699976,0.3079913034379576,0.5619816923382519
0.39429380608100967,0.10221206050063782,-0.01326814633019581,0.0261622691329693,0.6061144819388824,1.011136575811071,1.2496570756501788,0.30656401942565886,0.3839533114313955,1.3179560429232164,1.3602757686431493,0.13739118094011338,0.48493229228264806,4.220955254940282,1.0581683852828607,0.28377583294099507,0.3693530619524033,1.9297819580754896,1.1281492521262804,0.24233267408557704,0.5263286275993732,2.752775634250098,0.2809038222388014,0.611792913508529
0.6940947187294817,0.11057753591492793,-0.02698650941709964,0.030276212335215238,0.565237248592867,2.908507386329608,0.9010714632727175,0.5743125793614264,0.33418739445772605,3.473710116890403,0.880076094335948,0.1796856944261163,0.29280002056516174,0.5024929459612998,1.0478693014017053,0.08037633789467583,0.4626086139913811,2.680264442145954,1.225660339931442,0.24229664373738533,0.2411877501729987,1.1917593308349403,1.1395891728276348,0.021722854498421866
0.7040401666661208,0.12159871840578249,-0.02439470879718773,0.025154520582060212,0.6089537251706127,2.925437309826351,0.8385642411754941,0.5487699165628386,0.4309260381802777,2.8618085884157853,1.1073484153103672,0.18691791472512406,0.4031402881811313,0.6172886483647497,0.9830050855674912,0.09014101546125404,0.5042323983248709,4.41532106552695,1.2715460013208613,0.23368783851671043,0.28237265722284094,1.5667890392517747,1.0405279679082406,0.02360447227675633
